county,year,total_population,male,female,median_age_years,18_years_and_over,white,black_or_african_american,asian,two_or_more_races,hispanic_or_latino_of_any_race,total_housing_units,children
Collin_Estimate,0.248015873015873,10.667156244512205,11.675797978396934,9.693853010128219,1.9178082191780899,11.86609397219723,-1.18356790550805,19.686438939908392,27.82029799375028,147.8609625668449,13.85214719180924,11.760838006319204,7.3680848090399085
Dallas_Estimate,0.248015873015873,1.1548809623671448,1.823236762007249,0.5069378901654967,1.2012012012012183,1.940888124383821,-15.276017212307542,0.6485623277497788,9.043606274430175,233.14815057454697,3.3706014873481864,2.5678424022491178,-1.0037201222679215
Denton_Estimate,0.248015873015873,9.778461385794737,10.34159092858837,9.2339298000771,3.1339031339031376,11.282485913335377,0.6873362591152569,22.41943961508915,31.509144431917825,128.3949851042701,12.214470284237725,13.850625637720853,5.385386066961073
Ellis_Estimate,0.248015873015873,11.563866847874468,12.152038767240239,10.990672166494797,0.8310249307479145,11.568225465330167,-1.6551645953491008,28.266263237518913,-1.3669064748201438,162.03263086335826,17.25743914469911,12.459380735103464,11.551938259558236
Kaufman_Estimate,0.248015873015873,18.41571609632446,18.164475028956872,18.663022702122664,-2.7777777777777777,17.102599306541315,1.6538628933491228,50.106023717898374,32.19034289713086,499.0962494351559,36.93451766164016,23.22987874856544,21.898531045549934
Rockwall_Estimate,0.248015873015873,11.969822724467429,14.358503356732053,9.705900640427782,0.2666666666666705,12.453493481763585,0.8242472246630611,28.13342318059299,27.34375,158.04447351209942,23.085046903149657,13.825688073394495,10.685389761941808
Tarrant_Estimate,0.248015873015873,3.7226457603655563,4.187623037859909,3.2779284020196044,1.457725947521866,4.3621533420007,-8.944176035001112,10.738353492001561,8.625430813228716,171.27927873506803,7.681021624026309,5.403940808568906,1.9705209911384964
